1 	 1305 	 1
1 	 1328 	 1
1 	 1341 	 1
1 	 136 	 1
1 	 138 	 1
1 	 156 	 1
1 	 165 	 1
1 	 1745 	 1
1 	 1810 	 1
1 	 1863 	 1
1 	 1897 	 1
1 	 19 	 1
1 	 1996 	 1
1 	 2 	 1
1 	 202 	 1
1 	 21 	 1
1 	 210 	 1
1 	 212 	 1
1 	 215 	 1
1 	 216 	 1
1 	 228 	 1
1 	 23 	 1
1 	 230 	 1
1 	 237 	 1
1 	 244 	 1
1 	 2484 	 1
1 	 2498 	 1
1 	 265 	 1
1 	 2824 	 1
1 	 307 	 1
1 	 3174 	 1
1 	 3175 	 1
1 	 3177 	 1
1 	 3186 	 1
1 	 3194 	 1
1 	 3198 	 1
1 	 3367 	 1
1 	 3888 	 1
1 	 3889 	 1
1 	 3890 	 1
1 	 3898 	 1
1 	 3899 	 1
1 	 420 	 1
1 	 46 	 1
1 	 4765 	 1
1 	 5384 	 1
1 	 5389 	 1
1 	 556 	 1
1 	 574 	 1
1 	 585 	 1
1 	 588 	 1
1 	 605 	 1
1 	 610 	 1
1 	 621 	 1
1 	 622 	 1
1 	 623 	 1
1 	 632 	 1
1 	 645 	 1
1 	 647 	 1
1 	 648 	 1
1 	 670 	 1
1 	 6806 	 1
1 	 6807 	 1
1 	 6845 	 1
1 	 692 	 1
1 	 8583 	 1
1 	 8650 	 1
1 	 90 	 1
1 	 92 	 1
1 	 97 	 1
1 	 9818 	 1
2 	 0 	 1
2 	 1 	 1
2 	 10 	 1
2 	 102 	 1
2 	 1021 	 1
2 	 103 	 1
2 	 1040 	 1
2 	 1050 	 1
2 	 107 	 1
2 	 110 	 1
2 	 113 	 1
2 	 1155 	 1
2 	 1169 	 1
2 	 1175 	 1
2 	 1176 	 1
2 	 1191 	 1
2 	 1202 	 1
2 	 1206 	 1
2 	 1224 	 1
2 	 1225 	 1
2 	 1226 	 1
2 	 1238 	 1
2 	 1239 	 1
2 	 1250 	 1
2 	 1251 	 1
2 	 1274 	 1
2 	 1285 	 1
2 	 130 	 1
2 	 1305 	 1
2 	 1328 	 1
2 	 1339 	 1
2 	 1349 	 1
2 	 136 	 1
2 	 1420 	 1
2 	 1439 	 1
2 	 144 	 1
2 	 1448 	 1
2 	 1450 	 1
2 	 1454 	 1
2 	 1460 	 1
2 	 151 	 1
2 	 1535 	 1
2 	 1543 	 1
2 	 1544 	 1
2 	 156 	 1
2 	 1561 	 1
2 	 1565 	 1
2 	 157 	 1
2 	 162 	 1
2 	 1644 	 1
2 	 165 	 1
2 	 1664 	 1
2 	 1692 	 1
2 	 17 	 1
2 	 1717 	 1
2 	 177 	 1
2 	 1802 	 1
2 	 1861 	 1
2 	 19 	 1
2 	 191 	 1
2 	 1916 	 1
2 	 1926 	 1
2 	 2 	 1
2 	 20 	 1
2 	 201 	 1
2 	 202 	 1
2 	 206 	 1
2 	 208 	 1
2 	 210 	 1
2 	 212 	 1
2 	 215 	 1
2 	 216 	 1
2 	 221 	 1
2 	 2261 	 1
2 	 227 	 1
2 	 2271 	 1
2 	 228 	 1
2 	 2324 	 1
2 	 233 	 1
2 	 2335 	 1
2 	 2351 	 1
2 	 237 	 1
2 	 2370 	 1
2 	 2373 	 1
2 	 239 	 1
2 	 241 	 1
2 	 2414 	 1
2 	 244 	 1
2 	 247 	 1
2 	 248 	 1
2 	 249 	 1
2 	 2497 	 1
2 	 25 	 1
2 	 251 	 1
2 	 255 	 1
2 	 256 	 1
2 	 259 	 1
2 	 26 	 1
2 	 265 	 1
2 	 267 	 1
2 	 2747 	 1
2 	 2801 	 1
2 	 2808 	 1
2 	 2846 	 1
2 	 2907 	 1
2 	 306 	 1
2 	 307 	 1
2 	 309 	 1
2 	 313 	 1
2 	 3191 	 1
2 	 324 	 1
2 	 3262 	 1
2 	 3326 	 1
2 	 3335 	 1
2 	 3444 	 1
2 	 35 	 1
2 	 3514 	 1
2 	 354 	 1
2 	 36 	 1
2 	 3609 	 1
2 	 367 	 1
2 	 372 	 1
2 	 375 	 1
2 	 38 	 1
2 	 3934 	 1
2 	 3938 	 1
2 	 3958 	 1
2 	 3968 	 1
2 	 3974 	 1
2 	 40 	 1
2 	 4011 	 1
2 	 41 	 1
2 	 411 	 1
2 	 4215 	 1
2 	 4223 	 1
2 	 4224 	 1
2 	 4229 	 1
2 	 4230 	 1
2 	 425 	 1
2 	 439 	 1
2 	 446 	 1
2 	 449 	 1
2 	 455 	 1
2 	 466 	 1
2 	 4766 	 1
2 	 497 	 1
2 	 517 	 1
2 	 52 	 1
2 	 5320 	 1
2 	 54 	 1
2 	 5458 	 1
2 	 5506 	 1
2 	 551 	 1
2 	 5525 	 1
2 	 570 	 1
2 	 620 	 1
2 	 6210 	 1
2 	 633 	 1
2 	 6387 	 1
2 	 643 	 1
2 	 68 	 1
2 	 6985 	 1
2 	 7160 	 1
2 	 7161 	 1
2 	 7162 	 1
2 	 7163 	 1
2 	 7164 	 1
2 	 7165 	 1
2 	 7166 	 1
2 	 7167 	 1
2 	 7168 	 1
2 	 7169 	 1
2 	 7170 	 1
2 	 7171 	 1
2 	 7172 	 1
2 	 7173 	 1
2 	 7174 	 1
2 	 7175 	 1
2 	 7178 	 1
2 	 7180 	 1
2 	 7181 	 1
2 	 7186 	 1
2 	 7196 	 1
2 	 72 	 1
2 	 7313 	 1
2 	 7314 	 1
2 	 7315 	 1
2 	 7318 	 1
2 	 80 	 1
2 	 802 	 1
2 	 811 	 1
2 	 87 	 1
2 	 870 	 1
2 	 907 	 1
2 	 92 	 1
2 	 93 	 1
2 	 96 	 1
2 	 966 	 1
2 	 97 	 1
2 	 99 	 1
4 	 0 	 1
4 	 1107 	 1
4 	 1144 	 1
4 	 1149 	 1
4 	 115 	 1
4 	 1210 	 1
4 	 1246 	 1
4 	 1276 	 1
4 	 1319 	 1
4 	 1371 	 1
4 	 16 	 1
4 	 1644 	 1
4 	 21 	 1
4 	 238 	 1
4 	 2714 	 1
4 	 3179 	 1
4 	 3312 	 1
4 	 3334 	 1
4 	 3501 	 1
4 	 36 	 1
4 	 3907 	 1
4 	 409 	 1
4 	 4196 	 1
4 	 4296 	 1
4 	 4307 	 1
4 	 4343 	 1
4 	 4345 	 1
4 	 4365 	 1
4 	 4383 	 1
4 	 44 	 1
4 	 4422 	 1
4 	 4439 	 1
4 	 4441 	 1
4 	 49 	 1
4 	 4902 	 1
4 	 4903 	 1
4 	 4904 	 1
4 	 4905 	 1
4 	 4906 	 1
4 	 4907 	 1
4 	 4908 	 1
4 	 4909 	 1
4 	 4910 	 1
4 	 4911 	 1
4 	 59 	 1
4 	 67 	 1
4 	 882 	 1
4 	 928 	 1
5 	 113 	 1
5 	 1155 	 1
5 	 1157 	 1
5 	 1191 	 1
5 	 1214 	 1
5 	 1257 	 1
5 	 1290 	 1
5 	 1338 	 1
5 	 1449 	 1
5 	 1450 	 1
5 	 156 	 1
5 	 157 	 1
5 	 1575 	 1
5 	 158 	 1
5 	 1614 	 1
5 	 1692 	 1
5 	 1736 	 1
5 	 1737 	 1
5 	 1738 	 1
5 	 1739 	 1
5 	 1740 	 1
5 	 1741 	 1
5 	 1742 	 1
5 	 1825 	 1
5 	 1912 	 1
5 	 2 	 1
5 	 218 	 1
5 	 228 	 1
5 	 251 	 1
5 	 311 	 1
5 	 461 	 1
5 	 5 	 1
5 	 52 	 1
5 	 556 	 1
5 	 570 	 1
5 	 6989 	 1
5 	 742 	 1
5 	 97 	 1
7 	 1999 	 1
7 	 2031 	 1
7 	 2521 	 1
7 	 2523 	 1
7 	 2537 	 1
7 	 2538 	 1
7 	 2569 	 1
7 	 2582 	 1
7 	 2673 	 1
7 	 2685 	 1
7 	 5895 	 1
7 	 715 	 1
10 	 0 	 1
10 	 1 	 1
10 	 10 	 1
10 	 102 	 1
10 	 105 	 1
10 	 109 	 1
10 	 1099 	 1
10 	 1101 	 1
10 	 1141 	 1
10 	 1154 	 1
10 	 1155 	 1
10 	 1176 	 1
10 	 1191 	 1
10 	 1206 	 1
10 	 1224 	 1
10 	 1225 	 1
10 	 1239 	 1
10 	 1250 	 1
10 	 1257 	 1
10 	 1268 	 1
10 	 1270 	 1
10 	 1271 	 1
10 	 1281 	 1
10 	 130 	 1
10 	 1303 	 1
10 	 1305 	 1
10 	 1316 	 1
10 	 1317 	 1
10 	 1319 	 1
10 	 1328 	 1
10 	 136 	 1
10 	 1411 	 1
10 	 1420 	 1
10 	 1442 	 1
10 	 1449 	 1
10 	 1460 	 1
10 	 1533 	 1
10 	 1535 	 1
10 	 1561 	 1
10 	 157 	 1
10 	 158 	 1
10 	 1586 	 1
10 	 1628 	 1
10 	 1640 	 1
10 	 168 	 1
10 	 1680 	 1
10 	 1692 	 1
10 	 17 	 1
10 	 1716 	 1
10 	 1717 	 1
10 	 1745 	 1
10 	 1752 	 1
10 	 1874 	 1
10 	 1881 	 1
10 	 19 	 1
10 	 1921 	 1
10 	 1967 	 1
10 	 2 	 1
10 	 201 	 1
10 	 202 	 1
10 	 210 	 1
10 	 212 	 1
10 	 221 	 1
10 	 2257 	 1
10 	 227 	 1
10 	 228 	 1
10 	 2317 	 1
10 	 2318 	 1
10 	 2335 	 1
10 	 2349 	 1
10 	 237 	 1
10 	 2383 	 1
10 	 2387 	 1
10 	 239 	 1
10 	 2393 	 1
10 	 2437 	 1
10 	 244 	 1
10 	 2458 	 1
10 	 2494 	 1
10 	 2497 	 1
10 	 251 	 1
10 	 2514 	 1
10 	 252 	 1
10 	 2520 	 1
10 	 2808 	 1
10 	 2824 	 1
10 	 2838 	 1
10 	 2890 	 1
10 	 3191 	 1
10 	 3270 	 1
10 	 3282 	 1
10 	 3296 	 1
10 	 3348 	 1
10 	 3378 	 1
10 	 3379 	 1
10 	 3398 	 1
10 	 3414 	 1
10 	 3433 	 1
10 	 3436 	 1
10 	 3523 	 1
10 	 3554 	 1
10 	 357 	 1
10 	 367 	 1
10 	 3927 	 1
10 	 3928 	 1
10 	 3929 	 1
10 	 3934 	 1
10 	 3935 	 1
10 	 3937 	 1
10 	 3938 	 1
10 	 3939 	 1
10 	 3940 	 1
10 	 3941 	 1
10 	 3942 	 1
10 	 3944 	 1
10 	 3945 	 1
10 	 3946 	 1
10 	 3947 	 1
10 	 3952 	 1
10 	 3953 	 1
10 	 3954 	 1
10 	 3956 	 1
10 	 3957 	 1
10 	 3958 	 1
10 	 3959 	 1
10 	 3960 	 1
10 	 3961 	 1
10 	 3962 	 1
10 	 3963 	 1
10 	 3964 	 1
10 	 3965 	 1
10 	 3966 	 1
10 	 3967 	 1
10 	 3968 	 1
10 	 3969 	 1
10 	 3970 	 1
10 	 3971 	 1
10 	 3972 	 1
10 	 3973 	 1
10 	 3975 	 1
10 	 40 	 1
10 	 466 	 1
10 	 495 	 1
10 	 52 	 1
10 	 543 	 1
10 	 563 	 1
10 	 578 	 1
10 	 5852 	 1
10 	 60 	 1
10 	 643 	 1
10 	 647 	 1
10 	 654 	 1
10 	 68 	 1
10 	 72 	 1
10 	 80 	 1
10 	 841 	 1
10 	 9147 	 1
10 	 97 	 1
10 	 978 	 1
10 	 994 	 1
10 	 995 	 1
11 	 1305 	 1
11 	 156 	 1
11 	 237 	 1
11 	 399 	 1
11 	 4483 	 1
11 	 987 	 1
12 	 1 	 1
12 	 144 	 1
12 	 165 	 1
12 	 2 	 1
12 	 201 	 1
12 	 21 	 1
12 	 228 	 1
12 	 265 	 1
12 	 3174 	 1
12 	 46 	 1
12 	 588 	 1
12 	 605 	 1
12 	 610 	 1
12 	 632 	 1
14 	 0 	 1
14 	 10 	 1
14 	 1239 	 1
14 	 1286 	 1
14 	 1305 	 1
14 	 1328 	 1
14 	 14 	 1
14 	 1442 	 1
14 	 1595 	 1
14 	 1624 	 1
14 	 221 	 1
14 	 227 	 1
14 	 2468 	 1
14 	 2824 	 1
14 	 2866 	 1
14 	 2892 	 1
14 	 2921 	 1
14 	 3216 	 1
14 	 349 	 1
14 	 357 	 1
14 	 4088 	 1
14 	 4094 	 1
14 	 4095 	 1
14 	 4100 	 1
14 	 4156 	 1
14 	 4186 	 1
14 	 435 	 1
14 	 442 	 1
14 	 4841 	 1
14 	 5045 	 1
14 	 5300 	 1
14 	 5420 	 1
14 	 5840 	 1
14 	 5841 	 1
14 	 5844 	 1
14 	 5845 	 1
14 	 6054 	 1
14 	 6091 	 1
14 	 667 	 1
14 	 671 	 1
14 	 681 	 1
14 	 695 	 1
14 	 699 	 1
14 	 733 	 1
14 	 774 	 1
14 	 8042 	 1
14 	 94 	 1
16 	 0 	 1
16 	 101 	 1
16 	 113 	 1
16 	 126 	 1
16 	 134 	 1
16 	 144 	 1
16 	 157 	 1
16 	 161 	 1
16 	 167 	 1
16 	 179 	 1
16 	 188 	 1
16 	 190 	 1
16 	 191 	 1
16 	 192 	 1
16 	 193 	 1
16 	 2 	 1
16 	 206 	 1
16 	 207 	 1
16 	 227 	 1
16 	 240 	 1
16 	 253 	 1
16 	 295 	 1
16 	 317 	 1
16 	 318 	 1
16 	 319 	 1
16 	 32 	 1
16 	 3334 	 1
16 	 35 	 1
16 	 357 	 1
16 	 3699 	 1
16 	 375 	 1
16 	 377 	 1
16 	 404 	 1
16 	 405 	 1
16 	 406 	 1
16 	 413 	 1
16 	 4156 	 1
16 	 419 	 1
16 	 420 	 1
16 	 4270 	 1
16 	 4271 	 1
16 	 4272 	 1
16 	 4291 	 1
16 	 4303 	 1
16 	 4314 	 1
16 	 444 	 1
16 	 5097 	 1
16 	 643 	 1
16 	 776 	 1
16 	 80 	 1
16 	 8318 	 1
16 	 85 	 1
16 	 889 	 1
16 	 890 	 1
16 	 926 	 1
16 	 933 	 1
16 	 95 	 1
16 	 9616 	 1
16 	 99 	 1
17 	 1 	 1
17 	 10 	 1
17 	 102 	 1
17 	 105 	 1
17 	 1136 	 1
17 	 1328 	 1
17 	 156 	 1
17 	 1962 	 1
17 	 2 	 1
17 	 228 	 1
17 	 2330 	 1
17 	 3191 	 1
17 	 3279 	 1
17 	 3431 	 1
17 	 357 	 1
17 	 3922 	 1
17 	 3969 	 1
17 	 466 	 1
17 	 578 	 1
17 	 588 	 1
17 	 592 	 1
17 	 621 	 1
17 	 642 	 1
17 	 90 	 1
17 	 921 	 1
17 	 942 	 1
18 	 235 	 1
18 	 697 	 1
18 	 733 	 1
19 	 0 	 1
19 	 1 	 1
19 	 10 	 1
19 	 105 	 1
19 	 1074 	 1
19 	 108 	 1
19 	 1099 	 1
19 	 1101 	 1
19 	 1155 	 1
19 	 1167 	 1
19 	 122 	 1
19 	 1228 	 1
19 	 123 	 1
19 	 124 	 1
19 	 1305 	 1
19 	 1328 	 1
19 	 136 	 1
19 	 14 	 1
19 	 140 	 1
19 	 143 	 1
19 	 156 	 1
19 	 1628 	 1
19 	 1693 	 1
19 	 1745 	 1
19 	 1801 	 1
19 	 1897 	 1
19 	 1979 	 1
19 	 2 	 1
19 	 228 	 1
19 	 23 	 1
19 	 2318 	 1
19 	 237 	 1
19 	 2372 	 1
19 	 2418 	 1
19 	 2468 	 1
19 	 2762 	 1
19 	 2824 	 1
19 	 3178 	 1
19 	 3181 	 1
19 	 3185 	 1
19 	 3239 	 1
19 	 3245 	 1
19 	 3248 	 1
19 	 3257 	 1
19 	 3262 	 1
19 	 3268 	 1
19 	 3271 	 1
19 	 3276 	 1
19 	 3277 	 1
19 	 3281 	 1
19 	 3282 	 1
19 	 3283 	 1
19 	 3298 	 1
19 	 3300 	 1
19 	 3301 	 1
19 	 3303 	 1
19 	 3309 	 1
19 	 3310 	 1
19 	 3319 	 1
19 	 3320 	 1
19 	 3321 	 1
19 	 3324 	 1
19 	 3325 	 1
19 	 3335 	 1
19 	 3348 	 1
19 	 3352 	 1
19 	 3361 	 1
19 	 3367 	 1
19 	 3368 	 1
19 	 3375 	 1
19 	 3380 	 1
19 	 3382 	 1
19 	 3385 	 1
19 	 3392 	 1
19 	 3394 	 1
19 	 3400 	 1
19 	 3405 	 1
19 	 3406 	 1
19 	 3415 	 1
19 	 3420 	 1
19 	 3472 	 1
19 	 3499 	 1
19 	 35 	 1
19 	 3511 	 1
19 	 3512 	 1
19 	 3539 	 1
19 	 3565 	 1
19 	 357 	 1
19 	 3591 	 1
19 	 367 	 1
19 	 3681 	 1
19 	 399 	 1
19 	 438 	 1
19 	 5469 	 1
19 	 5522 	 1
19 	 576 	 1
19 	 578 	 1
19 	 583 	 1
19 	 585 	 1
19 	 5857 	 1
19 	 592 	 1
19 	 593 	 1
19 	 594 	 1
19 	 596 	 1
19 	 60 	 1
19 	 61 	 1
19 	 621 	 1
19 	 6212 	 1
19 	 6844 	 1
19 	 8652 	 1
19 	 89 	 1
19 	 90 	 1
19 	 948 	 1
19 	 95 	 1
19 	 958 	 1
19 	 979 	 1
19 	 980 	 1
19 	 981 	 1
20 	 0 	 1
20 	 1 	 1
20 	 103 	 1
20 	 1044 	 1
20 	 107 	 1
20 	 1175 	 1
20 	 1191 	 1
20 	 1219 	 1
20 	 1296 	 1
20 	 1321 	 1
20 	 144 	 1
20 	 150 	 1
20 	 156 	 1
20 	 157 	 1
20 	 177 	 1
20 	 179 	 1
20 	 187 	 1
20 	 1907 	 1
20 	 192 	 1
20 	 195 	 1
20 	 2 	 1
20 	 20 	 1
20 	 201 	 1
20 	 216 	 1
20 	 219 	 1
20 	 227 	 1
20 	 228 	 1
20 	 2339 	 1
20 	 235 	 1
20 	 241 	 1
20 	 2484 	 1
20 	 2498 	 1
20 	 253 	 1
20 	 258 	 1
20 	 259 	 1
20 	 35 	 1
20 	 357 	 1
20 	 38 	 1
20 	 420 	 1
20 	 425 	 1
20 	 539 	 1
20 	 551 	 1
20 	 556 	 1
20 	 733 	 1
20 	 955 	 1
20 	 99 	 1
21 	 107 	 1
21 	 12 	 1
21 	 1226 	 1
21 	 1378 	 1
21 	 1923 	 1
21 	 21 	 1
21 	 2431 	 1
21 	 28 	 1
21 	 3067 	 1
21 	 3173 	 1
21 	 3179 	 1
21 	 4223 	 1
21 	 4230 	 1
21 	 4247 	 1
21 	 4266 	 1
21 	 4268 	 1
21 	 45 	 1
21 	 5384 	 1
21 	 574 	 1
21 	 645 	 1
21 	 646 	 1
21 	 647 	 1
21 	 670 	 1
21 	 7943 	 1
21 	 7948 	 1
21 	 8320 	 1
21 	 8321 	 1
21 	 8322 	 1
21 	 8323 	 1
21 	 8324 	 1
21 	 8325 	 1
21 	 8326 	 1
21 	 8328 	 1
21 	 8329 	 1
21 	 8330 	 1
21 	 8335 	 1
21 	 8336 	 1
21 	 8337 	 1
21 	 8338 	 1
22 	 2813 	 1
22 	 3106 	 1
22 	 4193 	 1
22 	 9862 	 1
22 	 9866 	 1
22 	 9870 	 1
22 	 9871 	 1
22 	 9880 	 1
23 	 0 	 1
23 	 1 	 1
23 	 1047 	 1
23 	 105 	 1
23 	 1058 	 1
23 	 108 	 1
23 	 1086 	 1
23 	 1094 	 1
23 	 1095 	 1
23 	 1099 	 1
23 	 1101 	 1
23 	 1167 	 1
23 	 12 	 1
23 	 122 	 1
23 	 123 	 1
23 	 124 	 1
23 	 136 	 1
23 	 14 	 1
23 	 165 	 1
23 	 1693 	 1
23 	 1897 	 1
23 	 19 	 1
23 	 1962 	 1
23 	 215 	 1
23 	 23 	 1
23 	 2401 	 1
23 	 2404 	 1
23 	 2697 	 1
23 	 3168 	 1
23 	 3169 	 1
23 	 3170 	 1
23 	 3173 	 1
23 	 3174 	 1
23 	 3175 	 1
23 	 3178 	 1
23 	 3179 	 1
23 	 3181 	 1
23 	 3185 	 1
23 	 3186 	 1
23 	 3194 	 1
23 	 3202 	 1
23 	 3203 	 1
23 	 3259 	 1
23 	 3279 	 1
23 	 3309 	 1
23 	 3319 	 1
23 	 3361 	 1
23 	 3367 	 1
23 	 3423 	 1
23 	 3429 	 1
23 	 3475 	 1
23 	 3493 	 1
23 	 3500 	 1
23 	 3502 	 1
23 	 3520 	 1
23 	 3566 	 1
23 	 3572 	 1
23 	 3650 	 1
23 	 3654 	 1
23 	 3676 	 1
23 	 3686 	 1
23 	 3908 	 1
23 	 4261 	 1
23 	 43 	 1
23 	 437 	 1
23 	 438 	 1
23 	 45 	 1
23 	 46 	 1
23 	 4765 	 1
23 	 576 	 1
23 	 578 	 1
23 	 583 	 1
23 	 585 	 1
23 	 588 	 1
23 	 592 	 1
23 	 593 	 1
23 	 594 	 1
23 	 599 	 1
23 	 606 	 1
23 	 610 	 1
23 	 622 	 1
23 	 632 	 1
23 	 645 	 1
23 	 6920 	 1
23 	 8700 	 1
23 	 89 	 1
23 	 90 	 1
23 	 9353 	 1
23 	 9651 	 1
24 	 4303 	 1
25 	 0 	 1
25 	 111 	 1
25 	 1248 	 1
25 	 1645 	 1
25 	 1647 	 1
25 	 2 	 1
25 	 2207 	 1
25 	 224 	 1
25 	 2257 	 1
25 	 227 	 1
25 	 2274 	 1
25 	 2281 	 1
25 	 2282 	 1
25 	 247 	 1
25 	 25 	 1
25 	 2866 	 1
25 	 35 	 1
25 	 4004 	 1
25 	 420 	 1
25 	 4351 	 1
25 	 442 	 1
25 	 5073 	 1
25 	 5135 	 1
25 	 5269 	 1
25 	 550 	 1
25 	 57 	 1
25 	 58 	 1
25 	 6018 	 1
25 	 835 	 1
25 	 864 	 1
26 	 259 	 1
28 	 1006 	 1
28 	 1021 	 1
28 	 1047 	 1
28 	 107 	 1
28 	 1071 	 1
28 	 1075 	 1
28 	 1126 	 1
28 	 113 	 1
28 	 1175 	 1
28 	 144 	 1
28 	 157 	 1
28 	 167 	 1
28 	 176 	 1
28 	 179 	 1
28 	 185 	 1
28 	 192 	 1
28 	 195 	 1
28 	 2 	 1
28 	 201 	 1
28 	 206 	 1
28 	 21 	 1
28 	 216 	 1
28 	 222 	 1
28 	 227 	 1
28 	 2274 	 1
28 	 2282 	 1
28 	 235 	 1
28 	 247 	 1
28 	 253 	 1
28 	 3175 	 1
28 	 3501 	 1
28 	 375 	 1
28 	 376 	 1
28 	 3886 	 1
28 	 3890 	 1
28 	 394 	 1
28 	 399 	 1
28 	 420 	 1
28 	 464 	 1
28 	 510 	 1
28 	 524 	 1
28 	 5281 	 1
28 	 5382 	 1
28 	 5715 	 1
28 	 6064 	 1
28 	 6073 	 1
28 	 6097 	 1
28 	 610 	 1
28 	 6259 	 1
28 	 6290 	 1
28 	 632 	 1
28 	 697 	 1
28 	 733 	 1
28 	 802 	 1
28 	 889 	 1
28 	 925 	 1
28 	 949 	 1
28 	 956 	 1
28 	 966 	 1
28 	 967 	 1
28 	 984 	 1
28 	 99 	 1
29 	 955 	 1
30 	 933 	 1
31 	 158 	 1
31 	 31 	 1
31 	 6533 	 1
32 	 32 	 1
34 	 1125 	 1
34 	 1126 	 1
34 	 5570 	 1
34 	 605 	 1
34 	 7107 	 1
34 	 7790 	 1
34 	 8578 	 1
34 	 8579 	 1
35 	 101 	 1
35 	 1015 	 1
35 	 109 	 1
35 	 11 	 1
35 	 1116 	 1
35 	 12 	 1
35 	 1206 	 1
35 	 1258 	 1
35 	 1313 	 1
35 	 1366 	 1
35 	 1385 	 1
35 	 14 	 1
35 	 144 	 1
35 	 1442 	 1
35 	 1450 	 1
35 	 156 	 1
35 	 157 	 1
35 	 16 	 1
35 	 1625 	 1
35 	 1644 	 1
35 	 177 	 1
35 	 179 	 1
35 	 1918 	 1
35 	 1984 	 1
35 	 2 	 1
35 	 20 	 1
35 	 2207 	 1
35 	 221 	 1
35 	 223 	 1
35 	 228 	 1
35 	 2288 	 1
35 	 234 	 1
35 	 239 	 1
35 	 24 	 1
35 	 247 	 1
35 	 2477 	 1
35 	 25 	 1
35 	 26 	 1
35 	 28 	 1
35 	 2801 	 1
35 	 2828 	 1
35 	 3 	 1
35 	 3055 	 1
35 	 3178 	 1
35 	 319 	 1
35 	 3228 	 1
35 	 324 	 1
35 	 3271 	 1
35 	 3312 	 1
35 	 357 	 1
35 	 36 	 1
35 	 39 	 1
35 	 3944 	 1
35 	 399 	 1
35 	 4232 	 1
35 	 4268 	 1
35 	 4336 	 1
35 	 4383 	 1
35 	 487 	 1
35 	 5046 	 1
35 	 5097 	 1
35 	 5124 	 1
35 	 520 	 1
35 	 5273 	 1
35 	 535 	 1
35 	 5377 	 1
35 	 5843 	 1
35 	 6081 	 1
35 	 61 	 1
35 	 7112 	 1
35 	 7161 	 1
35 	 774 	 1
35 	 7786 	 1
35 	 807 	 1
35 	 8256 	 1
35 	 8506 	 1
35 	 9089 	 1
35 	 9090 	 1
35 	 9091 	 1
35 	 9092 	 1
35 	 9093 	 1
35 	 9094 	 1
35 	 92 	 1
35 	 93 	 1
35 	 987 	 1
36 	 134 	 1
36 	 144 	 1
36 	 156 	 1
36 	 179 	 1
36 	 183 	 1
36 	 1918 	 1
36 	 197 	 1
36 	 2 	 1
36 	 207 	 1
36 	 228 	 1
36 	 2301 	 1
36 	 291 	 1
36 	 36 	 1
36 	 372 	 1
36 	 5124 	 1
36 	 7910 	 1
36 	 955 	 1
36 	 99 	 1
38 	 10 	 1
38 	 111 	 1
38 	 1186 	 1
38 	 1206 	 1
38 	 1250 	 1
38 	 130 	 1
38 	 1463 	 1
38 	 1497 	 1
38 	 156 	 1
38 	 157 	 1
